episode,grad_norm,grad_M,grad_F,n_obs
1,4.317542163789767e-07,4.247796709933027e-07,6.965399990122023e-08,10999
2,5.148709192326351e-07,5.075111744190508e-07,7.578184124668041e-08,11884
3,6.447143050536397e-07,6.369691618601792e-07,8.055914690885403e-08,12610
4,8.095368571048311e-07,7.99788438143878e-07,8.65073701561414e-08,13236
5,9.5384496034967e-07,9.412028703081888e-07,1.1386148912606588e-07,14215
6,1.174176873064425e-06,1.1491929399198852e-06,2.0539002321129374e-07,15245
7,1.5078721844474785e-06,1.4392740013136065e-06,4.018439199171553e-07,16355
8,1.6611602404736914e-06,1.548270574858179e-06,5.367941753320338e-07,17387
9,1.947398232005071e-06,1.7335820530206547e-06,7.636364216523361e-07,18901
10,2.4414921426796354e-06,1.984799382626079e-06,1.164470631920267e-06,20108
11,3.1878337267698957e-06,2.285380787725444e-06,1.729536961647682e-06,21588
12,3.729225909410161e-06,2.5205829388141865e-06,2.059685584754334e-06,23159
13,3.917569756595185e-06,2.74618219009426e-06,2.0604404653568054e-06,24663
14,3.762863116207882e-06,2.89795048047381e-06,1.7754142618287003e-06,26388
15,3.535305722834892e-06,2.825117690008483e-06,1.564923650221317e-06,27923
16,3.057418098251219e-06,2.6051370696222875e-06,1.2028043556711054e-06,29493
17,2.4462840428896016e-06,2.199650452894275e-06,8.432845106653986e-07,31241
18,2.0241900529072154e-06,1.8708203697315184e-06,6.350198304971855e-07,32490
19,1.517958594376978e-06,1.428097107236681e-06,4.34581522767985e-07,33731
20,1.0216691634923336e-06,9.736371566759772e-07,2.6252237717017124e-07,35025
21,6.247462920327962e-07,6.00139742346073e-07,1.4399202541426348e-07,36115
22,4.0963394098980643e-07,3.942609794194141e-07,9.043396431707153e-08,37130
23,2.606999487397843e-07,2.514607615466957e-07,5.497300392676153e-08,37558
24,1.674337823942551e-07,1.6170348260402537e-07,3.4803573356612105e-08,38110
25,1.0885739953891973e-07,1.0521385007677965e-07,2.275352350977755e-08,38674
26,7.14468768592269e-08,6.905628424647149e-08,1.5221095495121517e-08,39050
27,4.7044160567111255e-08,4.5442547502716486e-08,1.0323149446378466e-08,39185
28,3.0410916451728554e-08,2.9406317381130972e-08,6.772940430721519e-09,39494
29,1.964613716154417e-08,1.8992846406717945e-08,4.4845376301339e-09,39607
30,1.2836508744840104e-08,1.240559832638155e-08,3.003899573528201e-09,39763
31,8.244633420417813e-09,7.964285231309987e-09,1.967020102355832e-09,39781
32,5.336894037810681e-09,5.1558264324569344e-09,1.2812763072744815e-09,39883
33,3.440252527298071e-09,3.3223976902974073e-09,8.36095415124305e-10,39910
34,2.2411683620049412e-09,2.1665151894723067e-09,5.41027334044486e-10,39935
35,1.4689751637320112e-09,1.4208040299834579e-09,3.5351074845202385e-10,39957
36,9.706555559318986e-10,9.383724908218483e-10,2.3689655792580306e-10,39980
37,6.392318896430993e-10,6.173002664588978e-10,1.5961149069099179e-10,39975
38,4.1953748808332136e-10,4.048686663704615e-10,1.0601938771337416e-10,39988
39,2.6818672282935547e-10,2.586305059004701e-10,6.842015842778437e-11,39994
40,1.7072539215678972e-10,1.6457771256916942e-10,4.3825471029990126e-11,39997
41,1.0787342547002864e-10,1.0400525579656872e-10,2.7684514403159e-11,39997
42,6.901944293868921e-11,6.652942780016602e-11,1.7818418615589415e-11,39998
43,4.421668239884546e-11,4.260954089563285e-11,1.1478639219686391e-11,40000
44,2.8135721183430995e-11,2.7095822113798462e-11,7.373317234549148e-12,39998
45,1.81481756705848e-11,1.7461457627043764e-11,4.819658127458437e-12,40000
46,1.1633662783117059e-11,1.1178466138850318e-11,3.1451662021314557e-12,40000
47,7.613358728175701e-12,7.308033518615975e-12,2.0844521855106768e-12,40000
48,4.913010970275522e-12,4.7113385241714925e-12,1.3618827203118469e-12,40000
49,3.1788491110240624e-12,3.045695640135904e-12,8.911057655658361e-13,40000
