episode,grad_norm,grad_M,grad_F,n_obs
1,2.2410554315066555e-11,8.380767434201797e-12,2.0756700178092835e-11,11108
2,1.6030583110948626e-11,6.286437082697605e-12,1.4717392235463755e-11,11880
3,1.3582336644279992e-11,5.339717383534559e-12,1.2464633492026422e-11,12688
4,8.894083386445928e-12,3.33756568389465e-12,8.228116105124528e-12,13501
5,6.8566792868485216e-12,2.464437074550796e-12,6.389492667596697e-12,14261
6,4.343101399351124e-12,1.580842770056157e-12,4.038823529090019e-12,15126
7,3.0159490356507224e-12,1.145176618463917e-12,2.7848663045754174e-12,16286
8,2.0889134606100197e-12,8.326563722370339e-13,1.9109451434434765e-12,17382
9,1.1908695600817976e-12,5.026935898794216e-13,1.0757177483847193e-12,18597
10,7.055374080106036e-13,3.2512290385963705e-13,6.225365817465189e-13,19806
11,3.787798525355102e-13,1.839911144448092e-13,3.291181075500832e-13,21410
12,1.8385068315841802e-13,9.19040573353104e-14,1.583356113322304e-13,22730
13,8.767601445205941e-14,4.529314545490861e-14,7.468308469479186e-14,24437
14,4.4081085353100964e-14,2.3236026343580362e-14,3.729907889168417e-14,25848
15,1.7171656688263516e-14,8.929268016991381e-15,1.4618380900850887e-14,27472
16,6.7543398242606204e-15,3.5044173424557184e-15,5.758408225757907e-15,29501
17,2.6695490588734107e-15,1.4063416136996419e-15,2.263288340447725e-15,30591
18,8.801815287055383e-16,4.66005763843794e-16,7.445819300037287e-16,32367
19,2.83727635256678e-16,1.511004604552409e-16,2.392022101837328e-16,33540
20,8.845377794485975e-17,4.6692390123650337e-17,7.469405197151378e-17,34766
21,2.439189859424123e-17,1.2583786162205904e-17,2.0710539549880106e-17,35733
22,6.3608766354674245e-18,3.035703630823165e-18,5.500860674908797e-18,36654
23,1.6795318141581613e-18,7.7788457715277695e-19,1.4705900239327525e-18,37389
24,4.653674699241176e-19,2.1363140023539849e-19,4.0970899389665604e-19,38101
25,1.519437985934941e-19,6.569644200776313e-20,1.3603171289072365e-19,38521
26,5.470906009235809e-20,2.223658588172873e-20,4.9703234443825663e-20,38907
27,1.840518383519828e-20,7.208525224817314e-21,1.6861517793745142e-20,39174
