episode,grad_norm,grad_M,grad_F,n_obs
1,2.4921726904381103e-09,8.312577293168032e-10,2.3476578459025173e-09,11161
2,2.099332485627769e-09,7.272172308780965e-10,1.9670096662594e-09,11850
3,1.5561387733953323e-09,5.504430800051806e-10,1.4532979264458843e-09,12658
4,1.2561469642236032e-09,4.57744953052952e-10,1.1678090716671363e-09,13532
5,9.23341847425263e-10,3.4106095725405794e-10,8.567205833642787e-10,14169
6,6.757230885945376e-10,2.5173610418427467e-10,6.261559604148204e-10,15102
7,4.833367039935864e-10,1.8198033358007848e-10,4.4713649449690246e-10,16243
8,3.1993938054419857e-10,1.2281937966651668e-10,2.9498328779631317e-10,17298
9,2.1499062252683387e-10,8.391565220478013e-11,1.9766309422575287e-10,18567
10,1.3398479548065723e-10,5.319359189237538e-11,1.2280836070299728e-10,19902
11,8.156568476191949e-11,3.2954791673311945e-11,7.451928657475904e-11,21427
12,4.9170566923661945e-11,2.0115777099594112e-11,4.481771204156715e-11,22658
13,2.7401591412568038e-11,1.1321790727158998e-11,2.492955841759681e-11,24488
14,1.4500857112298426e-11,6.020868265760315e-12,1.3180698719972296e-11,25763
15,7.559868529793956e-12,3.1391356528076564e-12,6.872372029093077e-12,27535
16,3.629324271670065e-12,1.5059379524645644e-12,3.300287126917212e-12,29545
17,1.9024198449207885e-12,7.854837657042535e-13,1.7318286561762708e-12,30596
18,7.988129472127904e-13,3.2762277591379124e-13,7.281694236298264e-13,32345
19,3.457506362377488e-13,1.4194895259223017e-13,3.151111370534171e-13,33552
20,1.5454849314373853e-13,6.32948419154386e-14,1.4092814914178078e-13,34828
21,6.65980467930323e-14,2.7247025504426904e-14,6.074214211043012e-14,35922
22,2.7268807803698496e-14,1.1157995507367e-14,2.4870820260571886e-14,36721
23,1.0708675022034694e-14,4.392376168864268e-15,9.762277486770941e-15,37522
24,4.496711993241158e-15,1.8455283027301152e-15,4.0988923816513346e-15,38009
25,1.7065797475130989e-15,7.045626408008376e-16,1.553766639378069e-15,38545
26,6.88981575615213e-16,2.84613896417302e-16,6.272181036233569e-16,38970
27,2.5753480895895366e-16,1.0693652654487123e-16,2.342025717427847e-16,39216
28,1.0406372166002965e-16,4.3336041922489867e-17,9.457987756142747e-17,39435
29,4.017625499592916e-17,1.666294628931113e-17,3.654580230082578e-17,39527
30,1.554520525170905e-17,6.3888154878370155e-18,1.416723319339779e-17,39734
31,5.8029251143269296e-18,2.36292289704806e-18,5.298495487541068e-18,39787
32,2.320008973663962e-18,9.389321963210589e-19,2.1209702931296153e-18,39853
33,8.890494830713548e-19,3.57102400739209e-19,8.139647996050562e-19,39892
34,3.3278714228987723e-19,1.3303897343450682e-19,3.0495706417083685e-19,39917
35,1.2583044336292808e-19,5.009240353498625e-20,1.1539929517302522e-19,39927
36,4.8042084521582985e-20,1.910574765289387e-20,4.406766908637322e-20,39953
