episode,grad_norm,grad_M,grad_F,n_obs
1,2.1641969993879684e-08,1.4392417035935525e-08,1.610868949342148e-08,11254
2,1.5657890983789002e-08,1.0463064192833826e-08,1.161411411487734e-08,11850
3,1.1409137634643685e-08,7.664169743293314e-09,8.427566200452931e-09,12655
4,8.093821612931151e-09,5.459349861069995e-09,5.959090998430838e-09,13418
5,5.847001549597053e-09,3.9658787365226544e-09,4.284213428462635e-09,14019
6,3.807534287858516e-09,2.6001487629656594e-09,2.772454932298274e-09,15130
7,2.464530135526388e-09,1.6856244178242719e-09,1.7920949169081266e-09,16084
8,1.5015009235952446e-09,1.0287443119594284e-09,1.0900913505196286e-09,17412
9,8.75363337371482e-10,6.008283315317441e-10,6.344719194473213e-10,18658
10,5.364795829798652e-10,3.689419603158939e-10,3.8818248615513085e-10,19646
11,2.779520502649291e-10,1.9106156934345364e-10,2.012283950580951e-10,21239
12,1.430314200412397e-10,9.852285653977332e-11,1.0337614791966487e-10,22714
13,7.048058664471668e-11,4.858358507164873e-11,5.0912347254739026e-11,24305
14,3.2257158749660064e-11,2.226574480346244e-11,2.3273962618253208e-11,25910
15,1.4269791945298316e-11,9.841461846848976e-12,1.030474663932246e-11,27541
16,6.117671907251987e-12,4.214353692411077e-12,4.422615051957735e-12,28886
17,2.341573332800828e-12,1.6115661322785302e-12,1.6941063352496344e-12,30728
18,8.909637892913491e-13,6.129456751186035e-13,6.447763330197366e-13,32098
19,3.080679429005168e-13,2.113031836092558e-13,2.235324826713875e-13,33497
20,1.0667997111775755e-13,7.308665798217914e-14,7.747472232982541e-14,34703
21,3.463793854063639e-14,2.366999350971073e-14,2.52104703080255e-14,35675
22,1.101089553058208e-14,7.515891053510963e-15,8.020439781070143e-15,36780
23,3.3065940681738975e-15,2.2532334240891058e-15,2.4117285351134363e-15,37437
24,9.69135605337205e-16,6.593780917460304e-16,7.076571168549534e-16,38040
25,2.747578475128305e-16,1.868626017699013e-16,2.0067004613842423e-16,38521
26,7.965529599714961e-17,5.417965183412102e-17,5.816018721679155e-17,38882
27,2.2249957411427017e-17,1.5123864263092913e-17,1.6252039356941737e-17,39166
